timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,classification,eventtype,fileid,fileusn,info,scansource,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,cycletime,channel,eventid,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,Source Name,Long Description,Timestamp
"2025-10-01 15:10:13.7245243Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3376 MsMpEng.exe",12136,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7246764Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1124 svchost.exe",13904,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7248523Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTaskStart "," 3376 MsMpEng.exe",12136,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140718996324352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36250000,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7252923Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM"," 3376 MsMpEng.exe",12136,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,2093800488960,134037160374322401,3376,49,7,55,5629499534213195,134038024336788205,12136,134037160374322401,3376,49,7,55,5629499534213195,"RWX",1101824,134037160374322401,49,7,55,5629499534213195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.7290813Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\CatRoot\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}",,,,,,,,,,,,,,,,,,,,,,,,18446684187459086080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7302045Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo "," 3376 MsMpEng.exe",12136,,,,,,"C:\Windows\System32\CatRoot\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}",,,,,,,,,,,,,,,,,,,,,,,,18446684187459086080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7328932Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3376 MsMpEng.exe",4564,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7337629Z","ETW","Microsoft-Antimalware-Engine",31,"UfsScanFileTaskStop "," 3376 MsMpEng.exe",12136,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140718996324352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36406250,,,52793710011,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7339638Z","ETW","Microsoft-Antimalware-Engine",35,"Cache MOACAdd"," 3376 MsMpEng.exe",12136,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\EDRi.exe",,"0x0",,,,,,,,,,,,,,,,,,,,,,,,,128,55,12344,2632107704,"Unfriendly",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7340398Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3376 MsMpEng.exe",12136,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7862264Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop "," 3376 MsMpEng.exe",4564,,"14944 attack.exe",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105468750,,,,737090244,"C:\Users\Public\Downloads\attack.exe",2,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7866036Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","14944 attack.exe",15656,,,"14944 attack.exe",,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1759331384,,,,,,,,,,,,,,,,,,,,,,,,,,140721066541056,140721066541056,253952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7871189Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",2540,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,1,56,24380,2632435488,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7872002Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",2540,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,2,56,24380,2632435488,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7872246Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","  760 csrss.exe",1264,,,"14944 attack.exe",15656,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7872798Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3376 MsMpEng.exe",2540,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,128,56,24380,2632435488,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7873538Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3376 MsMpEng.exe",2540,,,,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Hooks.dll","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-01 15:10:13.7875455Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 3376 MsMpEng.exe",2540,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7876014Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM","  760 csrss.exe",1264,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207032936360,134037160358594203,760,97,12,62,5629499534213129,134037160363902903,1264,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,207031894016,4,24576,"",0,1048576,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.7881456Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","14944 attack.exe",15656,,,"14944 attack.exe",,,,,,,,,,,,18446639099349004288,18446639099348979712,140721066552960,0,207027253248,1404,207033991168,207033987072,140721066552960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7881700Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",15656,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137236439,15656,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050137880895,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.7882093Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14944 attack.exe",15656,,,"14944 attack.exe",,,,,,,,,,,,18446639099348918272,18446639099348893696,140722086686080,0,207027245056,15656,207032942592,207032930304,140722086686080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6319780,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.7883277Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,140722108694528,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,134038050126970710,14944,0,0,0,5629499534216297,"RWX",4096,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8013568Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",12616,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8014022Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",16128,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8014314Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8014530Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",7936,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8015198Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",12616,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8015242Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050126970758,12616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8015312Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",16128,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8015339Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127519143,16128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8015375Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8015392Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127524695,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8015426Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",7936,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8015443Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127531846,7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8015512Z","myETW","Hook-Provider",7007,"Hooked NtClose","14944 attack.exe",,,,,,"Hooked NtClose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNK,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8140101Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",12616,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8140562Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",16128,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8141008Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8141431Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",7936,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8142098Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",12616,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8142153Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050126970758,12616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8142213Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",16128,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8142242Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127519143,16128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8142348Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",3480,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8142393Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127524695,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8142433Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",7936,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8142461Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","14944 attack.exe",1404,,,"14944 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134038050126970710,14944,0,0,0,5629499534216297,134038050137880895,1404,,,,,,,,,134038050126970710,0,0,0,5629499534216297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,134038050127531846,7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETW,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8142506Z","myETW","Hook-Provider",7007,"Hooked NtOpenProcess","14944 attack.exe",,,,,,"Hooked NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNK,,2020-20-20 20:20:20
"2025-10-01 15:10:13.8287997Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",12616,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-01 15:10:13.8288411Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","14944 attack.exe",1404,,,"14944 attack.exe",16128,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
